State,Age Group,Gender,Race,Poverty Rate,Year
North Carolina,19-64,Male,Hispanic,0.00312,2016
North Carolina,19-64,Male,Asian,0.00117,2016
North Carolina,19-64,Male,AmericanIndian,0.00286,2016
North Carolina,19-64,Male,OtherPacific_Islander,0.00234,2016
North Carolina,19-64,Male,TwoOrMore_Races,0.00169,2016
North Carolina,19-64,Female,NonHispanic_White,0.001521,2016
North Carolina,19-64,Female,AfricanAmerican,0.003718,2016
North Carolina,19-64,Female,Hispanic,0.004056,2016
North Carolina,19-64,Female,Asian,0.001521,2016
North Carolina,19-64,Female,AmericanIndian,0.003718,2016
North Carolina,19-64,Female,OtherPacific_Islander,0.003042,2016
North Carolina,19-64,Female,TwoOrMore_Races,0.002197,2016
North Carolina,65+,Male,NonHispanic_White,0.00117,2016
North Carolina,65+,Male,AfricanAmerican,0.00286,2016
North Carolina,65+,Male,Hispanic,0.00312,2016
North Carolina,65+,Male,Asian,0.00117,2016
North Carolina,65+,Male,AmericanIndian,0.00286,2016
North Carolina,65+,Male,OtherPacific_Islander,0.00234,2016
North Carolina,65+,Male,TwoOrMore_Races,0.00169,2016
North Carolina,65+,Female,NonHispanic_White,0.001521,2016
North Carolina,65+,Female,AfricanAmerican,0.003718,2016
North Carolina,65+,Female,Hispanic,0.004056,2016
North Carolina,65+,Female,Asian,0.001521,2016
North Carolina,65+,Female,AmericanIndian,0.003718,2016
North Carolina,65+,Female,OtherPacific_Islander,0.003042,2016
North Carolina,65+,Female,TwoOrMore_Races,0.002197,2016
North Dakota,0-18,Male,NonHispanic_White,0.000486,2016
North Dakota,0-18,Male,AfricanAmerican,0,2016
North Dakota,0-18,Male,Hispanic,0,2016
North Dakota,0-18,Male,Asian,0,2016
North Dakota,0-18,Male,AmericanIndian,0.002268,2016
North Dakota,0-18,Male,OtherPacific_Islander,0,2016
North Dakota,0-18,Male,TwoOrMore_Races,0.000729,2016
North Dakota,0-18,Female,NonHispanic_White,0.000432,2016
North Dakota,0-18,Female,AfricanAmerican,0,2016
North Dakota,0-18,Female,Hispanic,0,2016
North Dakota,0-18,Female,Asian,0,2016
North Dakota,0-18,Female,AmericanIndian,0.002016,2016
North Dakota,0-18,Female,OtherPacific_Islander,0,2016
North Dakota,0-18,Female,TwoOrMore_Races,0.000648,2016
North Dakota,19-64,Male,NonHispanic_White,0.000486,2016
North Dakota,19-64,Male,AfricanAmerican,0,2016
North Dakota,19-64,Male,Hispanic,0,2016
North Dakota,19-64,Male,Asian,0,2016
North Dakota,19-64,Male,AmericanIndian,0.002268,2016
North Dakota,19-64,Male,OtherPacific_Islander,0,2016
North Dakota,19-64,Male,TwoOrMore_Races,0.000729,2016
North Dakota,19-64,Female,NonHispanic_White,0.000432,2016
North Dakota,19-64,Female,AfricanAmerican,0,2016
North Dakota,19-64,Female,Hispanic,0,2016
North Dakota,19-64,Female,Asian,0,2016
North Dakota,19-64,Female,AmericanIndian,0.002016,2016
North Dakota,19-64,Female,OtherPacific_Islander,0,2016
North Dakota,19-64,Female,TwoOrMore_Races,0.000648,2016
North Dakota,65+,Male,NonHispanic_White,0.000486,2016
North Dakota,65+,Male,AfricanAmerican,0,2016
North Dakota,65+,Male,Hispanic,0,2016
North Dakota,65+,Male,Asian,0,2016
North Dakota,65+,Male,AmericanIndian,0.002268,2016
North Dakota,65+,Male,OtherPacific_Islander,0,2016
North Dakota,65+,Male,TwoOrMore_Races,0.000729,2016
North Dakota,65+,Female,NonHispanic_White,0.000432,2016
North Dakota,65+,Female,AfricanAmerican,0,2016
North Dakota,65+,Female,Hispanic,0,2016
North Dakota,65+,Female,Asian,0,2016
North Dakota,65+,Female,AmericanIndian,0.002016,2016
North Dakota,65+,Female,OtherPacific_Islander,0,2016
North Dakota,65+,Female,TwoOrMore_Races,0.000648,2016
Ohio,0-18,Male,NonHispanic_White,0.00108,2016
Ohio,0-18,Male,AfricanAmerican,0.00336,2016
Ohio,0-18,Male,Hispanic,0.00264,2016
Ohio,0-18,Male,Asian,0.00168,2016
Ohio,0-18,Male,AmericanIndian,0.00288,2016
Ohio,0-18,Male,OtherPacific_Islander,0.00276,2016
Ohio,0-18,Male,TwoOrMore_Races,0.00144,2016
Ohio,0-18,Female,NonHispanic_White,0.001296,2016
Ohio,0-18,Female,AfricanAmerican,0.004032,2016
Ohio,0-18,Female,Hispanic,0.003168,2016
Ohio,0-18,Female,Asian,0.002016,2016
Ohio,0-18,Female,AmericanIndian,0.003456,2016
Ohio,0-18,Female,OtherPacific_Islander,0.003312,2016
Ohio,0-18,Female,TwoOrMore_Races,0.001728,2016
Ohio,19-64,Male,NonHispanic_White,0.00108,2016
Ohio,19-64,Male,AfricanAmerican,0.00336,2016
Ohio,19-64,Male,Hispanic,0.00264,2016
Ohio,19-64,Male,Asian,0.00168,2016
Ohio,19-64,Male,AmericanIndian,0.00288,2016
Ohio,19-64,Male,OtherPacific_Islander,0.00276,2016
Ohio,19-64,Male,TwoOrMore_Races,0.00144,2016
Ohio,19-64,Female,NonHispanic_White,0.001296,2016
Ohio,19-64,Female,AfricanAmerican,0.004032,2016
Ohio,19-64,Female,Hispanic,0.003168,2016
Ohio,19-64,Female,Asian,0.002016,2016
Ohio,19-64,Female,AmericanIndian,0.003456,2016
Ohio,19-64,Female,OtherPacific_Islander,0.003312,2016
Ohio,19-64,Female,TwoOrMore_Races,0.001728,2016
Ohio,65+,Male,NonHispanic_White,0.00108,2016
Ohio,65+,Male,AfricanAmerican,0.00336,2016
Ohio,65+,Male,Hispanic,0.00264,2016
Ohio,65+,Male,Asian,0.00168,2016
Ohio,65+,Male,AmericanIndian,0.00288,2016
Ohio,65+,Male,OtherPacific_Islander,0.00276,2016
Ohio,65+,Male,TwoOrMore_Races,0.00144,2016
Ohio,65+,Female,NonHispanic_White,0.001296,2016
Ohio,65+,Female,AfricanAmerican,0.004032,2016
Ohio,65+,Female,Hispanic,0.003168,2016
Ohio,65+,Female,Asian,0.002016,2016
Ohio,65+,Female,AmericanIndian,0.003456,2016
Ohio,65+,Female,OtherPacific_Islander,0.003312,2016
Ohio,65+,Female,TwoOrMore_Races,0.001728,2016
Oklahoma,0-18,Male,NonHispanic_White,0.0013,2016
Oklahoma,0-18,Male,AfricanAmerican,0.00338,2016
Oklahoma,0-18,Male,Hispanic,0.00299,2016
Oklahoma,0-18,Male,Asian,0.00169,2016
Oklahoma,0-18,Male,AmericanIndian,0.00247,2016
Oklahoma,0-18,Male,OtherPacific_Islander,0.00221,2016
Oklahoma,0-18,Male,TwoOrMore_Races,0.00169,2016
Oklahoma,0-18,Female,NonHispanic_White,0.00169,2016
Oklahoma,0-18,Female,AfricanAmerican,0.004394,2016
Oklahoma,0-18,Female,Hispanic,0.003887,2016
Oklahoma,0-18,Female,Asian,0.002197,2016
Oklahoma,0-18,Female,AmericanIndian,0.003211,2016
Oklahoma,0-18,Female,OtherPacific_Islander,0.002873,2016
Oklahoma,0-18,Female,TwoOrMore_Races,0.002197,2016
Oklahoma,19-64,Male,NonHispanic_White,0.0013,2016
Oklahoma,19-64,Male,AfricanAmerican,0.00338,2016
Oklahoma,19-64,Male,Hispanic,0.00299,2016
Oklahoma,19-64,Male,Asian,0.00169,2016
Oklahoma,19-64,Male,AmericanIndian,0.00247,2016
Oklahoma,19-64,Male,OtherPacific_Islander,0.00221,2016
Oklahoma,19-64,Male,TwoOrMore_Races,0.00169,2016
Oklahoma,19-64,Female,NonHispanic_White,0.00169,2016
Oklahoma,19-64,Female,AfricanAmerican,0.004394,2016
Oklahoma,19-64,Female,Hispanic,0.003887,2016
Oklahoma,19-64,Female,Asian,0.002197,2016
Oklahoma,19-64,Female,AmericanIndian,0.003211,2016
Oklahoma,19-64,Female,OtherPacific_Islander,0.002873,2016
Oklahoma,19-64,Female,TwoOrMore_Races,0.002197,2016
Oklahoma,65+,Male,NonHispanic_White,0.0013,2016
Oklahoma,65+,Male,AfricanAmerican,0.00338,2016
Oklahoma,65+,Male,Hispanic,0.00299,2016
Oklahoma,65+,Male,Asian,0.00169,2016
Oklahoma,65+,Male,AmericanIndian,0.00247,2016
Oklahoma,65+,Male,OtherPacific_Islander,0.00221,2016
Oklahoma,65+,Male,TwoOrMore_Races,0.00169,2016
Oklahoma,65+,Female,NonHispanic_White,0.00169,2016
Oklahoma,65+,Female,AfricanAmerican,0.004394,2016
Oklahoma,65+,Female,Hispanic,0.003887,2016
Oklahoma,65+,Female,Asian,0.002197,2016
Oklahoma,65+,Female,AmericanIndian,0.003211,2016
Oklahoma,65+,Female,OtherPacific_Islander,0.002873,2016
Oklahoma,65+,Female,TwoOrMore_Races,0.002197,2016
Oregon,0-18,Male,NonHispanic_White,0.00072,2016
Oregon,0-18,Male,AfricanAmerican,0.00171,2016
Oregon,0-18,Male,Hispanic,0.00162,2016
Oregon,0-18,Male,Asian,0.00108,2016
Oregon,0-18,Male,AmericanIndian,0.00189,2016
Oregon,0-18,Male,OtherPacific_Islander,0.00117,2016
Oregon,0-18,Male,TwoOrMore_Races,0.0009,2016
Oregon,0-18,Female,NonHispanic_White,0.0008,2016
Oregon,0-18,Female,AfricanAmerican,0.0019,2016
Oregon,0-18,Female,Hispanic,0.0018,2016
Oregon,0-18,Female,Asian,0.0012,2016
Oregon,0-18,Female,AmericanIndian,0.0021,2016
Oregon,0-18,Female,OtherPacific_Islander,0.0013,2016
Oregon,0-18,Female,TwoOrMore_Races,0.001,2016
Oregon,19-64,Male,NonHispanic_White,0.00072,2016
Oregon,19-64,Male,AfricanAmerican,0.00171,2016
Oregon,19-64,Male,Hispanic,0.00162,2016
Oregon,19-64,Male,Asian,0.00108,2016
Oregon,19-64,Male,AmericanIndian,0.00189,2016
Oregon,19-64,Male,OtherPacific_Islander,0.00117,2016
Oregon,19-64,Male,TwoOrMore_Races,0.0009,2016
Oregon,19-64,Female,NonHispanic_White,0.0008,2016
Oregon,19-64,Female,AfricanAmerican,0.0019,2016
Oregon,19-64,Female,Hispanic,0.0018,2016
Oregon,19-64,Female,Asian,0.0012,2016
Oregon,19-64,Female,AmericanIndian,0.0021,2016
Oregon,19-64,Female,OtherPacific_Islander,0.0013,2016
Oregon,19-64,Female,TwoOrMore_Races,0.001,2016
Oregon,65+,Male,NonHispanic_White,0.00072,2016
Oregon,65+,Male,AfricanAmerican,0.00171,2016
Oregon,65+,Male,Hispanic,0.00162,2016
Oregon,65+,Male,Asian,0.00108,2016
Oregon,65+,Male,AmericanIndian,0.00189,2016
Oregon,65+,Male,OtherPacific_Islander,0.00117,2016
Oregon,65+,Male,TwoOrMore_Races,0.0009,2016
Oregon,65+,Female,NonHispanic_White,0.0008,2016
Oregon,65+,Female,AfricanAmerican,0.0019,2016
Oregon,65+,Female,Hispanic,0.0018,2016
Oregon,65+,Female,Asian,0.0012,2016
Oregon,65+,Female,AmericanIndian,0.0021,2016
Oregon,65+,Female,OtherPacific_Islander,0.0013,2016
Oregon,65+,Female,TwoOrMore_Races,0.001,2016
Pennsylvania,0-18,Male,NonHispanic_White,0.000693,2016
Pennsylvania,0-18,Male,AfricanAmerican,0.002376,2016
Pennsylvania,0-18,Male,Hispanic,0.002376,2016
Pennsylvania,0-18,Male,Asian,0.001089,2016
Pennsylvania,0-18,Male,AmericanIndian,0.003267,2016
Pennsylvania,0-18,Male,OtherPacific_Islander,0.001683,2016
Pennsylvania,0-18,Male,TwoOrMore_Races,0.001089,2016
Pennsylvania,0-18,Female,NonHispanic_White,0.000847,2016
Pennsylvania,0-18,Female,AfricanAmerican,0.002904,2016
Pennsylvania,0-18,Female,Hispanic,0.002904,2016
Pennsylvania,0-18,Female,Asian,0.001331,2016
Pennsylvania,0-18,Female,AmericanIndian,0.003993,2016
Pennsylvania,0-18,Female,OtherPacific_Islander,0.002057,2016
Pennsylvania,0-18,Female,TwoOrMore_Races,0.001331,2016
Pennsylvania,19-64,Male,NonHispanic_White,0.000693,2016
Pennsylvania,19-64,Male,AfricanAmerican,0.002376,2016
Pennsylvania,19-64,Male,Hispanic,0.002376,2016
Pennsylvania,19-64,Male,Asian,0.001089,2016
Pennsylvania,19-64,Male,AmericanIndian,0.003267,2016
Pennsylvania,19-64,Male,OtherPacific_Islander,0.001683,2016
Pennsylvania,19-64,Male,TwoOrMore_Races,0.001089,2016
Pennsylvania,19-64,Female,NonHispanic_White,0.000847,2016
Pennsylvania,19-64,Female,AfricanAmerican,0.002904,2016
Pennsylvania,19-64,Female,Hispanic,0.002904,2016
Pennsylvania,19-64,Female,Asian,0.001331,2016
Pennsylvania,19-64,Female,AmericanIndian,0.003993,2016
Pennsylvania,19-64,Female,OtherPacific_Islander,0.002057,2016
Pennsylvania,19-64,Female,TwoOrMore_Races,0.001331,2016
Pennsylvania,65+,Male,NonHispanic_White,0.000693,2016
Pennsylvania,65+,Male,AfricanAmerican,0.002376,2016
Pennsylvania,65+,Male,Hispanic,0.002376,2016
Pennsylvania,65+,Male,Asian,0.001089,2016
Pennsylvania,65+,Male,AmericanIndian,0.003267,2016
Pennsylvania,65+,Male,OtherPacific_Islander,0.001683,2016
Pennsylvania,65+,Male,TwoOrMore_Races,0.001089,2016
Pennsylvania,65+,Female,NonHispanic_White,0.000847,2016
Pennsylvania,65+,Female,AfricanAmerican,0.002904,2016
Pennsylvania,65+,Female,Hispanic,0.002904,2016
Pennsylvania,65+,Female,Asian,0.001331,2016
Pennsylvania,65+,Female,AmericanIndian,0.003993,2016
Pennsylvania,65+,Female,OtherPacific_Islander,0.002057,2016
Pennsylvania,65+,Female,TwoOrMore_Races,0.001331,2016
Rhode Island,0-18,Male,NonHispanic_White,0.000792,2016
Rhode Island,0-18,Male,AfricanAmerican,0.001881,2016
Rhode Island,0-18,Male,Hispanic,0.00198,2016
Rhode Island,0-18,Male,Asian,0,2016
Rhode Island,0-18,Male,AmericanIndian,0,2016
Rhode Island,0-18,Male,OtherPacific_Islander,0.002376,2016
Rhode Island,0-18,Male,TwoOrMore_Races,0.001089,2016
Rhode Island,0-18,Female,NonHispanic_White,0.000968,2016
Rhode Island,0-18,Female,AfricanAmerican,0.002299,2016
Rhode Island,0-18,Female,Hispanic,0.00242,2016
Rhode Island,0-18,Female,Asian,0,2016
Rhode Island,0-18,Female,AmericanIndian,0,2016
Rhode Island,0-18,Female,OtherPacific_Islander,0.002904,2016
Rhode Island,0-18,Female,TwoOrMore_Races,0.001331,2016
Rhode Island,19-64,Male,NonHispanic_White,0.000792,2016
Rhode Island,19-64,Male,AfricanAmerican,0.001881,2016
Rhode Island,19-64,Male,Hispanic,0.00198,2016
Rhode Island,19-64,Male,Asian,0,2016
Rhode Island,19-64,Male,AmericanIndian,0,2016
Rhode Island,19-64,Male,OtherPacific_Islander,0.002376,2016
Rhode Island,19-64,Male,TwoOrMore_Races,0.001089,2016
Rhode Island,19-64,Female,NonHispanic_White,0.000968,2016
Rhode Island,19-64,Female,AfricanAmerican,0.002299,2016
Rhode Island,19-64,Female,Hispanic,0.00242,2016
Rhode Island,19-64,Female,Asian,0,2016
Rhode Island,19-64,Female,AmericanIndian,0,2016
Rhode Island,19-64,Female,OtherPacific_Islander,0.002904,2016
Rhode Island,19-64,Female,TwoOrMore_Races,0.001331,2016
Rhode Island,65+,Male,NonHispanic_White,0.000792,2016
Rhode Island,65+,Male,AfricanAmerican,0.001881,2016
Rhode Island,65+,Male,Hispanic,0.00198,2016
Rhode Island,65+,Male,Asian,0,2016
Rhode Island,65+,Male,AmericanIndian,0,2016
Rhode Island,65+,Male,OtherPacific_Islander,0.002376,2016
Rhode Island,65+,Male,TwoOrMore_Races,0.001089,2016
Rhode Island,65+,Female,NonHispanic_White,0.000968,2016
Rhode Island,65+,Female,AfricanAmerican,0.002299,2016
Rhode Island,65+,Female,Hispanic,0.00242,2016
Rhode Island,65+,Female,Asian,0,2016
Rhode Island,65+,Female,AmericanIndian,0,2016
Rhode Island,65+,Female,OtherPacific_Islander,0.002904,2016
Rhode Island,65+,Female,TwoOrMore_Races,0.001331,2016
South Carolina,0-18,Male,NonHispanic_White,0.00104,2016
South Carolina,0-18,Male,AfricanAmerican,0.00286,2016
South Carolina,0-18,Male,Hispanic,0.00286,2016
South Carolina,0-18,Male,Asian,0.00117,2016
South Carolina,0-18,Male,AmericanIndian,0,2016
South Carolina,0-18,Male,OtherPacific_Islander,0.00325,2016
South Carolina,0-18,Male,TwoOrMore_Races,0.00169,2016
South Carolina,0-18,Female,NonHispanic_White,0.001352,2016
South Carolina,0-18,Female,AfricanAmerican,0.003718,2016
South Carolina,0-18,Female,Hispanic,0.003718,2016
South Carolina,0-18,Female,Asian,0.001521,2016
South Carolina,0-18,Female,AmericanIndian,0,2016
South Carolina,0-18,Female,OtherPacific_Islander,0.004225,2016
South Carolina,0-18,Female,TwoOrMore_Races,0.002197,2016
South Carolina,19-64,Male,NonHispanic_White,0.00104,2016
South Carolina,19-64,Male,AfricanAmerican,0.00286,2016
South Carolina,19-64,Male,Hispanic,0.00286,2016
South Carolina,19-64,Male,Asian,0.00117,2016
South Carolina,19-64,Male,AmericanIndian,0,2016
South Carolina,19-64,Male,OtherPacific_Islander,0.00325,2016
South Carolina,19-64,Male,TwoOrMore_Races,0.00169,2016
South Carolina,19-64,Female,NonHispanic_White,0.001352,2016
South Carolina,19-64,Female,AfricanAmerican,0.003718,2016
South Carolina,19-64,Female,Hispanic,0.003718,2016
South Carolina,19-64,Female,Asian,0.001521,2016
South Carolina,19-64,Female,AmericanIndian,0,2016
South Carolina,19-64,Female,OtherPacific_Islander,0.004225,2016
South Carolina,19-64,Female,TwoOrMore_Races,0.002197,2016
South Carolina,65+,Male,NonHispanic_White,0.00104,2016
South Carolina,65+,Male,AfricanAmerican,0.00286,2016
South Carolina,65+,Male,Hispanic,0.00286,2016
South Carolina,65+,Male,Asian,0.00117,2016
South Carolina,65+,Male,AmericanIndian,0,2016
South Carolina,65+,Male,OtherPacific_Islander,0.00325,2016
South Carolina,65+,Male,TwoOrMore_Races,0.00169,2016
South Carolina,65+,Female,NonHispanic_White,0.001352,2016
South Carolina,65+,Female,AfricanAmerican,0.003718,2016
South Carolina,65+,Female,Hispanic,0.003718,2016
South Carolina,65+,Female,Asian,0.001521,2016
South Carolina,65+,Female,AmericanIndian,0,2016
South Carolina,65+,Female,OtherPacific_Islander,0.004225,2016
South Carolina,65+,Female,TwoOrMore_Races,0.002197,2016
South Dakota,0-18,Male,NonHispanic_White,0.000528,2016
South Dakota,0-18,Male,AfricanAmerican,0,2016
South Dakota,0-18,Male,Hispanic,0.0022,2016
South Dakota,0-18,Male,Asian,0,2016
South Dakota,0-18,Male,AmericanIndian,0.004488,2016
South Dakota,0-18,Male,OtherPacific_Islander,0.001936,2016
South Dakota,0-18,Male,TwoOrMore_Races,0.000968,2016
South Dakota,0-18,Female,NonHispanic_White,0.000726,2016
South Dakota,0-18,Female,AfricanAmerican,0,2016
South Dakota,0-18,Female,Hispanic,0.003025,2016
South Dakota,0-18,Female,Asian,0,2016
South Dakota,0-18,Female,AmericanIndian,0.006171,2016
South Dakota,0-18,Female,OtherPacific_Islander,0.002662,2016
South Dakota,0-18,Female,TwoOrMore_Races,0.001331,2016
South Dakota,19-64,Male,NonHispanic_White,0.000528,2016
South Dakota,19-64,Male,AfricanAmerican,0,2016
South Dakota,19-64,Male,Hispanic,0.011,2016
South Dakota,19-64,Male,Asian,0,2016
South Dakota,19-64,Male,AmericanIndian,0.004488,2016
South Dakota,19-64,Male,OtherPacific_Islander,0.001936,2016
South Dakota,19-64,Male,TwoOrMore_Races,0.000968,2016
South Dakota,19-64,Female,NonHispanic_White,0.000726,2016
South Dakota,19-64,Female,AfricanAmerican,0,2016
South Dakota,19-64,Female,Hispanic,0.015125,2016
South Dakota,19-64,Female,Asian,0,2016
South Dakota,19-64,Female,AmericanIndian,0.006171,2016
South Dakota,19-64,Female,OtherPacific_Islander,0.002662,2016
South Dakota,19-64,Female,TwoOrMore_Races,0.001331,2016
South Dakota,65+,Male,NonHispanic_White,0.000528,2016
South Dakota,65+,Male,AfricanAmerican,0,2016
South Dakota,65+,Male,Hispanic,0.0198,2016
South Dakota,65+,Male,Asian,0,2016
South Dakota,65+,Male,AmericanIndian,0.004488,2016
South Dakota,65+,Male,OtherPacific_Islander,0.001936,2016
South Dakota,65+,Male,TwoOrMore_Races,0.000968,2016
South Dakota,65+,Female,NonHispanic_White,0.000726,2016
South Dakota,65+,Female,AfricanAmerican,0,2016
South Dakota,65+,Female,Hispanic,0.027225,2016
South Dakota,65+,Female,Asian,0,2016
South Dakota,65+,Female,AmericanIndian,0.006171,2016
South Dakota,65+,Female,OtherPacific_Islander,0.002662,2016
South Dakota,65+,Female,TwoOrMore_Races,0.001331,2016
Tennessee,0-18,Male,NonHispanic_White,0.0013,2016
Tennessee,0-18,Male,AfricanAmerican,0.00299,2016
Tennessee,0-18,Male,Hispanic,0.00325,2016
Tennessee,0-18,Male,Asian,0.00117,2016
Tennessee,0-18,Male,AmericanIndian,0,2016
Tennessee,0-18,Male,OtherPacific_Islander,0.00221,2016
Tennessee,0-18,Male,TwoOrMore_Races,0.00169,2016
Tennessee,0-18,Female,NonHispanic_White,0.00169,2016
Tennessee,0-18,Female,AfricanAmerican,0.003887,2016
Tennessee,0-18,Female,Hispanic,0.004225,2016
Tennessee,0-18,Female,Asian,0.001521,2016
Tennessee,0-18,Female,AmericanIndian,0,2016
Tennessee,0-18,Female,OtherPacific_Islander,0.002873,2016
Tennessee,0-18,Female,TwoOrMore_Races,0.002197,2016
Tennessee,19-64,Male,NonHispanic_White,0.0013,2016
Tennessee,19-64,Male,AfricanAmerican,0.00299,2016
Tennessee,19-64,Male,Hispanic,0.00325,2016
Tennessee,19-64,Male,Asian,0.00117,2016
Tennessee,19-64,Male,AmericanIndian,0,2016
Tennessee,19-64,Male,OtherPacific_Islander,0.00221,2016
Tennessee,19-64,Male,TwoOrMore_Races,0.00169,2016
Tennessee,19-64,Female,NonHispanic_White,0.00169,2016
Tennessee,19-64,Female,AfricanAmerican,0.003887,2016
Tennessee,19-64,Female,Hispanic,0.004225,2016
Tennessee,19-64,Female,Asian,0.001521,2016
Tennessee,19-64,Female,AmericanIndian,0,2016
Tennessee,19-64,Female,OtherPacific_Islander,0.002873,2016
Tennessee,19-64,Female,TwoOrMore_Races,0.002197,2016
Tennessee,65+,Male,NonHispanic_White,0.0013,2016
Tennessee,65+,Male,AfricanAmerican,0.00299,2016
Tennessee,65+,Male,Hispanic,0.00325,2016
Tennessee,65+,Male,Asian,0.00117,2016
Tennessee,65+,Male,AmericanIndian,0,2016
Tennessee,65+,Male,OtherPacific_Islander,0.00221,2016
Tennessee,65+,Male,TwoOrMore_Races,0.00169,2016
Tennessee,65+,Female,NonHispanic_White,0.00169,2016
Tennessee,65+,Female,AfricanAmerican,0.003887,2016
Tennessee,65+,Female,Hispanic,0.004225,2016
Tennessee,65+,Female,Asian,0.001521,2016
Tennessee,65+,Female,AmericanIndian,0,2016
Tennessee,65+,Female,OtherPacific_Islander,0.002873,2016
Tennessee,65+,Female,TwoOrMore_Races,0.002197,2016
Texas,0-18,Male,NonHispanic_White,0.000819,2016
Texas,0-18,Male,AfricanAmerican,0.002106,2016
